"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","24","2.1.0","538169","P079","11","","","","","","","","","","","","","","",""
"emotion-grid","25","null","617829","P079","11","","","","","","P079","main","2","4","[{""image_name"":""horse_1.jpg"",""posX"":258.5,""posY"":156},{""image_name"":""pigeon_1.jpg"",""posX"":239,""posY"":644},{""image_name"":""squirrel_1.jpg"",""posX"":583.5,""posY"":167.5},{""image_name"":""peacock_1.jpg"",""posX"":414,""posY"":620},{""image_name"":""butterfly_1.jpg"",""posX"":604.5,""posY"":636.5},{""image_name"":""fish_1.jpg"",""posX"":740.5,""posY"":257},{""image_name"":""sheep_1.jpg"",""posX"":414.5,""posY"":158},{""image_name"":""dolphin_1.jpg"",""posX"":902.5,""posY"":272},{""image_name"":""wolf_1.jpg"",""posX"":1089.5,""posY"":415.5},{""image_name"":""lion_1.jpg"",""posX"":773.5,""posY"":430},{""image_name"":""fox_1.jpg"",""posX"":933.5,""posY"":422},{""image_name"":""ladybug_1.jpg"",""posX"":760,""posY"":632.5}]","[{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""horse_1.jpg"",""posX"":258.5,""posY"":156,""timestamp"":541609},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""pigeon_1.jpg"",""posX"":239,""posY"":644,""timestamp"":544286},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""squirrel_1.jpg"",""posX"":774.5,""posY"":633.5,""timestamp"":548772},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""peacock_1.jpg"",""posX"":414,""posY"":620,""timestamp"":555345},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""butterfly_1.jpg"",""posX"":604.5,""posY"":636.5,""timestamp"":557360},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""squirrel_1.jpg"",""posX"":1030,""posY"":630.5,""timestamp"":558636},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""fish_1.jpg"",""posX"":740.5,""posY"":257,""timestamp"":560345},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""sheep_1.jpg"",""posX"":414.5,""posY"":158,""timestamp"":565140},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""dolphin_1.jpg"",""posX"":902.5,""posY"":272,""timestamp"":567925.0000000001},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""wolf_1.jpg"",""posX"":215,""posY"":433,""timestamp"":571469},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""wolf_1.jpg"",""posX"":1089.5,""posY"":415.5,""timestamp"":578923},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""lion_1.jpg"",""posX"":625.5,""posY"":423,""timestamp"":583718},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""fox_1.jpg"",""posX"":933.5,""posY"":422,""timestamp"":587562},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""lion_1.jpg"",""posX"":773.5,""posY"":430,""timestamp"":589131},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""ladybug_1.jpg"",""posX"":351.5,""posY"":406.5,""timestamp"":595708},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""ladybug_1.jpg"",""posX"":760,""posY"":632.5,""timestamp"":603364},{""participant"":""P079"",""phase"":""main"",""block"":2,""trial"":4,""image"":""squirrel_1.jpg"",""posX"":583.5,""posY"":167.5,""timestamp"":612453}]","1","","",""
"html-button-response","26","2.1.0","623996","P079","11","","","","","","","","","","","","","6164","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","27","2.1.0","643753","P079","11","","","","","","","","","","","","","","",""
"html-button-response","28","2.1.0","645256","P079","11","","","","","","","","","","","","","1498","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","29","2.1.0","646572","P079","11","","","","","","","","","","","","","1315","
            <div style=""font-size:24px; padding:20px;"">
              Block 3 of 3
            </div>
          ","0"
"html-button-response","30","2.1.0","657037","P079","11","","","","","","","","","","","","","","",""
"emotion-grid","31","null","702103","P079","11","","","","","","P079","main","3","5","[{""image_name"":""sad_4.jpg"",""posX"":310,""posY"":133},{""image_name"":""happy_4.jpg"",""posX"":234.5,""posY"":659},{""image_name"":""surprise_3.jpg"",""posX"":666,""posY"":636.5},{""image_name"":""angry_3.jpg"",""posX"":807,""posY"":145},{""image_name"":""disgust_4.jpg"",""posX"":1057,""posY"":393},{""image_name"":""fearful_4.jpg"",""posX"":959,""posY"":629.5},{""image_name"":""surprise_4.jpg"",""posX"":537,""posY"":626.5},{""image_name"":""disgust_3.jpg"",""posX"":932,""posY"":403},{""image_name"":""sad_3.jpg"",""posX"":477,""posY"":133},{""image_name"":""fearful_3.jpg"",""posX"":827,""posY"":607.5},{""image_name"":""angry_4.jpg"",""posX"":933.5,""posY"":158},{""image_name"":""happy_3.jpg"",""posX"":371.5,""posY"":652}]","[{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""sad_4.jpg"",""posX"":310,""posY"":133,""timestamp"":659832},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""happy_4.jpg"",""posX"":234.5,""posY"":659,""timestamp"":661724},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""surprise_3.jpg"",""posX"":666,""posY"":636.5,""timestamp"":664209.0000000001},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""angry_3.jpg"",""posX"":807,""posY"":145,""timestamp"":667570},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""disgust_4.jpg"",""posX"":1057,""posY"":393,""timestamp"":670272},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""fearful_4.jpg"",""posX"":959,""posY"":629.5,""timestamp"":675726},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""surprise_4.jpg"",""posX"":537,""posY"":626.5,""timestamp"":677968},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""disgust_3.jpg"",""posX"":215,""posY"":400,""timestamp"":680336},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""sad_3.jpg"",""posX"":900,""posY"":388,""timestamp"":681704.0000000001},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""sad_3.jpg"",""posX"":477,""posY"":133,""timestamp"":683905},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""disgust_3.jpg"",""posX"":932,""posY"":403,""timestamp"":685874},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""fearful_3.jpg"",""posX"":827,""posY"":607.5,""timestamp"":689953},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""angry_4.jpg"",""posX"":933.5,""posY"":158,""timestamp"":694044},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":5,""image"":""happy_3.jpg"",""posX"":371.5,""posY"":652,""timestamp"":697423}]","1","","",""
"html-button-response","32","2.1.0","705512","P079","11","","","","","","","","","","","","","3407","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","33","2.1.0","710831","P079","11","","","","","","","","","","","","","","",""
"emotion-grid","34","null","755287","P079","11","","","","","","P079","main","3","6","[{""image_name"":""happy_1.jpg"",""posX"":262,""posY"":161},{""image_name"":""sad_1.jpg"",""posX"":1105,""posY"":380},{""image_name"":""angry_1.jpg"",""posX"":797.5,""posY"":149.5},{""image_name"":""disgust_2.jpg"",""posX"":349.5,""posY"":634.5},{""image_name"":""angry_2.jpg"",""posX"":920.5,""posY"":178},{""image_name"":""happy_2.jpg"",""posX"":392.5,""posY"":177},{""image_name"":""surprise_2.jpg"",""posX"":909.5,""posY"":631},{""image_name"":""fearful_2.jpg"",""posX"":650.5,""posY"":635},{""image_name"":""surprise_1.jpg"",""posX"":1040,""posY"":623.5},{""image_name"":""sad_2.jpg"",""posX"":943,""posY"":384.5},{""image_name"":""fearful_1.jpg"",""posX"":517,""posY"":633},{""image_name"":""disgust_1.jpg"",""posX"":255,""posY"":639.5}]","[{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""happy_1.jpg"",""posX"":262,""posY"":161,""timestamp"":713608.0000000001},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""sad_1.jpg"",""posX"":1105,""posY"":380,""timestamp"":716143},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""angry_1.jpg"",""posX"":797.5,""posY"":149.5,""timestamp"":717995},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""disgust_2.jpg"",""posX"":349.5,""posY"":634.5,""timestamp"":719928},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""angry_2.jpg"",""posX"":920.5,""posY"":178,""timestamp"":724146.0000000001},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""happy_2.jpg"",""posX"":392.5,""posY"":177,""timestamp"":727240},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""surprise_2.jpg"",""posX"":909.5,""posY"":631,""timestamp"":730276.0000000001},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""fearful_2.jpg"",""posX"":650.5,""posY"":635,""timestamp"":735447},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""surprise_1.jpg"",""posX"":1040,""posY"":623.5,""timestamp"":739557},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""sad_2.jpg"",""posX"":943,""posY"":384.5,""timestamp"":742583},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""fearful_1.jpg"",""posX"":517,""posY"":633,""timestamp"":747003},{""participant"":""P079"",""phase"":""main"",""block"":3,""trial"":6,""image"":""disgust_1.jpg"",""posX"":255,""posY"":639.5,""timestamp"":750890}]","1","","",""
"html-button-response","35","2.1.0","773477","P079","11","","","","","","","","","","","","","18188","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
