"trial_type","trial_index","plugin_version","time_elapsed","category_order","set_assignment","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","move_log","rt","stimulus","response"
"emotion-grid","12","null","309566","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","main","1","1","[{""phase"":""main"",""block"":1,""trial"":1,""image"":""surprise_3.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":263506},{""phase"":""main"",""block"":1,""trial"":1,""image"":""surprise_4.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":265765},{""phase"":""main"",""block"":1,""trial"":1,""image"":""fearful_3.jpg"",""grid_col"":7,""grid_row"":5,""timestamp"":267915},{""phase"":""main"",""block"":1,""trial"":1,""image"":""disgust_3.jpg"",""grid_col"":9,""grid_row"":4,""timestamp"":270768},{""phase"":""main"",""block"":1,""trial"":1,""image"":""disgust_4.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":274838},{""phase"":""main"",""block"":1,""trial"":1,""image"":""fearful_4.jpg"",""grid_col"":8,""grid_row"":5,""timestamp"":279048},{""phase"":""main"",""block"":1,""trial"":1,""image"":""happy_4.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":283118},{""phase"":""main"",""block"":1,""trial"":1,""image"":""surprise_3.jpg"",""grid_col"":9,""grid_row"":6,""timestamp"":288313},{""phase"":""main"",""block"":1,""trial"":1,""image"":""sad_4.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":291364.00000000006},{""phase"":""main"",""block"":1,""trial"":1,""image"":""happy_3.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":293858},{""phase"":""main"",""block"":1,""trial"":1,""image"":""angry_4.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":295675},{""phase"":""main"",""block"":1,""trial"":1,""image"":""angry_3.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":297436},{""phase"":""main"",""block"":1,""trial"":1,""image"":""sad_3.jpg"",""grid_col"":3,""grid_row"":5,""timestamp"":298744}]","","",""
"html-button-response","13","2.1.0","316671","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","7104","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","14","2.1.0","321597","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","","",""
"emotion-grid","15","null","358410","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","main","1","2","[{""phase"":""main"",""block"":1,""trial"":2,""image"":""flower_2.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":323994},{""phase"":""main"",""block"":1,""trial"":2,""image"":""broccoli_2.jpg"",""grid_col"":8,""grid_row"":1,""timestamp"":327037.00000000006},{""phase"":""main"",""block"":1,""trial"":2,""image"":""acorn_2.jpg"",""grid_col"":7,""grid_row"":3,""timestamp"":329456},{""phase"":""main"",""block"":1,""trial"":2,""image"":""grass_2.jpg"",""grid_col"":8,""grid_row"":6,""timestamp"":331848},{""phase"":""main"",""block"":1,""trial"":2,""image"":""apple_2.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":334309},{""phase"":""main"",""block"":1,""trial"":2,""image"":""cherry_2.jpg"",""grid_col"":10,""grid_row"":4,""timestamp"":337402},{""phase"":""main"",""block"":1,""trial"":2,""image"":""leaf_2.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":340579},{""phase"":""main"",""block"":1,""trial"":2,""image"":""peanut_2.jpg"",""grid_col"":6,""grid_row"":4,""timestamp"":341664},{""phase"":""main"",""block"":1,""trial"":2,""image"":""blueberry_2.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":344758},{""phase"":""main"",""block"":1,""trial"":2,""image"":""tree_2.jpg"",""grid_col"":9,""grid_row"":6,""timestamp"":348468},{""phase"":""main"",""block"":1,""trial"":2,""image"":""cabbage_2.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":351120},{""phase"":""main"",""block"":1,""trial"":2,""image"":""cactus_2.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":353355}]","","",""
"html-button-response","16","2.1.0","361445","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","3034","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","17","2.1.0","367432","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","","",""
"emotion-grid","18","null","407196","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","main","1","3","[{""phase"":""main"",""block"":1,""trial"":3,""image"":""lion_2.jpg"",""grid_col"":7,""grid_row"":3,""timestamp"":370940},{""phase"":""main"",""block"":1,""trial"":3,""image"":""horse_2.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":372774},{""phase"":""main"",""block"":1,""trial"":3,""image"":""butterfly_2.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":375860},{""phase"":""main"",""block"":1,""trial"":3,""image"":""peacock_2.jpg"",""grid_col"":7,""grid_row"":4,""timestamp"":379229},{""phase"":""main"",""block"":1,""trial"":3,""image"":""fish_2.jpg"",""grid_col"":1,""grid_row"":5,""timestamp"":382606},{""phase"":""main"",""block"":1,""trial"":3,""image"":""wolf_2.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":387083},{""phase"":""main"",""block"":1,""trial"":3,""image"":""sheep_2.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":389661},{""phase"":""main"",""block"":1,""trial"":3,""image"":""fox_2.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":392079},{""phase"":""main"",""block"":1,""trial"":3,""image"":""squirrel_2.jpg"",""grid_col"":2,""grid_row"":6,""timestamp"":394238},{""phase"":""main"",""block"":1,""trial"":3,""image"":""pigeon_2.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":396707},{""phase"":""main"",""block"":1,""trial"":3,""image"":""ladybug_2.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":399442},{""phase"":""main"",""block"":1,""trial"":3,""image"":""dolphin_2.jpg"",""grid_col"":3,""grid_row"":5,""timestamp"":401692}]","","",""
"html-button-response","19","2.1.0","409990","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","2792","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","20","2.1.0","445108","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","","",""
"html-button-response","21","2.1.0","446125","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","1002","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job!
        </div>
      </div>


    ","0"
"html-button-response","22","2.1.0","448920","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","2795","
      <div style=""font-size:24px; padding:20px;"">
        Block 2 of 2
      </div>
    ","0"
"html-button-response","23","2.1.0","453920","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","","",""
"emotion-grid","24","null","522681","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","main","2","4","[{""phase"":""main"",""block"":2,""trial"":4,""image"":""sad_2.jpg"",""grid_col"":4,""grid_row"":5,""timestamp"":464625},{""phase"":""main"",""block"":2,""trial"":4,""image"":""fearful_2.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":466309},{""phase"":""main"",""block"":2,""trial"":4,""image"":""sad_1.jpg"",""grid_col"":5,""grid_row"":3,""timestamp"":468828.00000000006},{""phase"":""main"",""block"":2,""trial"":4,""image"":""angry_1.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":471062},{""phase"":""main"",""block"":2,""trial"":4,""image"":""disgust_1.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":473104},{""phase"":""main"",""block"":2,""trial"":4,""image"":""disgust_1.jpg"",""grid_col"":5,""grid_row"":2,""timestamp"":474680},{""phase"":""main"",""block"":2,""trial"":4,""image"":""disgust_1.jpg"",""grid_col"":5,""grid_row"":2,""timestamp"":475339},{""phase"":""main"",""block"":2,""trial"":4,""image"":""surprise_1.jpg"",""grid_col"":3,""grid_row"":3,""timestamp"":478183},{""phase"":""main"",""block"":2,""trial"":4,""image"":""fearful_2.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":482160},{""phase"":""main"",""block"":2,""trial"":4,""image"":""fearful_2.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":482409},{""phase"":""main"",""block"":2,""trial"":4,""image"":""fearful_1.jpg"",""grid_col"":7,""grid_row"":3,""timestamp"":486096},{""phase"":""main"",""block"":2,""trial"":4,""image"":""surprise_2.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":487664},{""phase"":""main"",""block"":2,""trial"":4,""image"":""disgust_2.jpg"",""grid_col"":7,""grid_row"":2,""timestamp"":490332},{""phase"":""main"",""block"":2,""trial"":4,""image"":""happy_2.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":493734.00000000006},{""phase"":""main"",""block"":2,""trial"":4,""image"":""angry_2.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":496294},{""phase"":""main"",""block"":2,""trial"":4,""image"":""happy_2.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":498712},{""phase"":""main"",""block"":2,""trial"":4,""image"":""happy_1.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":500998}]","","",""
"html-button-response","25","2.1.0","524393","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","1709","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","26","2.1.0","527980","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","","",""
"emotion-grid","27","null","562264","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","main","2","5","[{""phase"":""main"",""block"":2,""trial"":5,""image"":""leaf_1.jpg"",""grid_col"":7,""grid_row"":4,""timestamp"":529950},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cactus_1.jpg"",""grid_col"":6,""grid_row"":4,""timestamp"":531501},{""phase"":""main"",""block"":2,""trial"":5,""image"":""tree_1.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":532650},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cabbage_1.jpg"",""grid_col"":5,""grid_row"":3,""timestamp"":533776.0000000001},{""phase"":""main"",""block"":2,""trial"":5,""image"":""grass_1.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":535127.0000000001},{""phase"":""main"",""block"":2,""trial"":5,""image"":""peanut_1.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":536812},{""phase"":""main"",""block"":2,""trial"":5,""image"":""broccoli_1.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":538312},{""phase"":""main"",""block"":2,""trial"":5,""image"":""apple_1.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":539939},{""phase"":""main"",""block"":2,""trial"":5,""image"":""acorn_1.jpg"",""grid_col"":2,""grid_row"":6,""timestamp"":541332},{""phase"":""main"",""block"":2,""trial"":5,""image"":""tree_1.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":542215},{""phase"":""main"",""block"":2,""trial"":5,""image"":""flower_1.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":543807},{""phase"":""main"",""block"":2,""trial"":5,""image"":""flower_1.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":549361},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cherry_1.jpg"",""grid_col"":8,""grid_row"":6,""timestamp"":552298},{""phase"":""main"",""block"":2,""trial"":5,""image"":""peanut_1.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":554472},{""phase"":""main"",""block"":2,""trial"":5,""image"":""blueberry_1.jpg"",""grid_col"":9,""grid_row"":6,""timestamp"":555132.0000000001}]","","",""
"html-button-response","28","2.1.0","566441","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","4176","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","29","2.1.0","568872","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","","",""
"emotion-grid","30","null","595510","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","main","2","6","[{""phase"":""main"",""block"":2,""trial"":6,""image"":""wolf_1.jpg"",""grid_col"":7,""grid_row"":4,""timestamp"":570767},{""phase"":""main"",""block"":2,""trial"":6,""image"":""fish_1.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":572762},{""phase"":""main"",""block"":2,""trial"":6,""image"":""butterfly_1.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":574444},{""phase"":""main"",""block"":2,""trial"":6,""image"":""lion_1.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":576229},{""phase"":""main"",""block"":2,""trial"":6,""image"":""ladybug_1.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":577363},{""phase"":""main"",""block"":2,""trial"":6,""image"":""horse_1.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":579038},{""phase"":""main"",""block"":2,""trial"":6,""image"":""dolphin_1.jpg"",""grid_col"":4,""grid_row"":3,""timestamp"":580407},{""phase"":""main"",""block"":2,""trial"":6,""image"":""squirrel_1.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":582173},{""phase"":""main"",""block"":2,""trial"":6,""image"":""peacock_1.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":584208},{""phase"":""main"",""block"":2,""trial"":6,""image"":""pigeon_1.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":585885},{""phase"":""main"",""block"":2,""trial"":6,""image"":""sheep_1.jpg"",""grid_col"":4,""grid_row"":5,""timestamp"":587701},{""phase"":""main"",""block"":2,""trial"":6,""image"":""fox_1.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":589119},{""phase"":""main"",""block"":2,""trial"":6,""image"":""horse_1.jpg"",""grid_col"":3,""grid_row"":5,""timestamp"":591137}]","","",""
"html-button-response","31","2.1.0","597389","emotions,plants,animals","{""emotions"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""animals"":{""block1"":1,""block2"":0}}","p007","7","","","","","","","","","","","1878","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
