"trial_type","trial_index","plugin_version","time_elapsed","category_order","set_assignment","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","move_log","rt","stimulus","response"
"html-button-response","10","2.1.0","155533","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","1017","
      <div style=""font-size:24px; padding:20px;"">
        Block 1 of 2
      </div>
    ","0"
"html-button-response","11","2.1.0","159714","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","","",""
"emotion-grid","12","null","246930","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","main","1","1","[{""phase"":""main"",""block"":1,""trial"":1,""image"":""lion_2.jpg"",""grid_col"":9,""grid_row"":2,""timestamp"":162623},{""phase"":""main"",""block"":1,""trial"":1,""image"":""horse_2.jpg"",""grid_col"":4,""grid_row"":3,""timestamp"":164967},{""phase"":""main"",""block"":1,""trial"":1,""image"":""ladybug_2.jpg"",""grid_col"":2,""grid_row"":5,""timestamp"":167235},{""phase"":""main"",""block"":1,""trial"":1,""image"":""fish_2.jpg"",""grid_col"":9,""grid_row"":5,""timestamp"":169853},{""phase"":""main"",""block"":1,""trial"":1,""image"":""sheep_2.jpg"",""grid_col"":1,""grid_row"":3,""timestamp"":179435},{""phase"":""main"",""block"":1,""trial"":1,""image"":""dolphin_2.jpg"",""grid_col"":9,""grid_row"":4,""timestamp"":182837.00000000003},{""phase"":""main"",""block"":1,""trial"":1,""image"":""squirrel_2.jpg"",""grid_col"":2,""grid_row"":4,""timestamp"":188248},{""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_2.jpg"",""grid_col"":2,""grid_row"":3,""timestamp"":193626},{""phase"":""main"",""block"":1,""trial"":1,""image"":""peacock_2.jpg"",""grid_col"":1,""grid_row"":2,""timestamp"":197629},{""phase"":""main"",""block"":1,""trial"":1,""image"":""fox_2.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":209507},{""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_2.jpg"",""grid_col"":2,""grid_row"":2,""timestamp"":213225},{""phase"":""main"",""block"":1,""trial"":1,""image"":""wolf_2.jpg"",""grid_col"":4,""grid_row"":2,""timestamp"":217091},{""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_2.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":235803},{""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_2.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":237772}]","","",""
"html-button-response","13","2.1.0","253149","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","6209","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","14","2.1.0","256692","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","","",""
"emotion-grid","15","null","301051","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","main","1","2","[{""phase"":""main"",""block"":1,""trial"":2,""image"":""tree_2.jpg"",""grid_col"":4,""grid_row"":3,""timestamp"":259277},{""phase"":""main"",""block"":1,""trial"":2,""image"":""leaf_2.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":261628},{""phase"":""main"",""block"":1,""trial"":2,""image"":""peanut_2.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":263587},{""phase"":""main"",""block"":1,""trial"":2,""image"":""apple_2.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":265814},{""phase"":""main"",""block"":1,""trial"":2,""image"":""acorn_2.jpg"",""grid_col"":9,""grid_row"":4,""timestamp"":268008},{""phase"":""main"",""block"":1,""trial"":2,""image"":""grass_2.jpg"",""grid_col"":4,""grid_row"":5,""timestamp"":270566.00000000006},{""phase"":""main"",""block"":1,""trial"":2,""image"":""blueberry_2.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":273736},{""phase"":""main"",""block"":1,""trial"":2,""image"":""cabbage_2.jpg"",""grid_col"":8,""grid_row"":1,""timestamp"":276079},{""phase"":""main"",""block"":1,""trial"":2,""image"":""flower_2.jpg"",""grid_col"":2,""grid_row"":2,""timestamp"":280298},{""phase"":""main"",""block"":1,""trial"":2,""image"":""cactus_2.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":283743},{""phase"":""main"",""block"":1,""trial"":2,""image"":""cherry_2.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":285527},{""phase"":""main"",""block"":1,""trial"":2,""image"":""broccoli_2.jpg"",""grid_col"":4,""grid_row"":1,""timestamp"":288295},{""phase"":""main"",""block"":1,""trial"":2,""image"":""flower_2.jpg"",""grid_col"":4,""grid_row"":2,""timestamp"":293823},{""phase"":""main"",""block"":1,""trial"":2,""image"":""acorn_2.jpg"",""grid_col"":1,""grid_row"":5,""timestamp"":296641},{""phase"":""main"",""block"":1,""trial"":2,""image"":""peanut_2.jpg"",""grid_col"":1,""grid_row"":4,""timestamp"":298701}]","","",""
"html-button-response","16","2.1.0","304377","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","3325","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","17","2.1.0","315569","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","","",""
"emotion-grid","18","null","373384","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","main","1","3","[{""phase"":""main"",""block"":1,""trial"":3,""image"":""sad_4.jpg"",""grid_col"":3,""grid_row"":2,""timestamp"":318414},{""phase"":""main"",""block"":1,""trial"":3,""image"":""angry_4.jpg"",""grid_col"":9,""grid_row"":2,""timestamp"":322199},{""phase"":""main"",""block"":1,""trial"":3,""image"":""disgust_4.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":325876.00000000006},{""phase"":""main"",""block"":1,""trial"":3,""image"":""surprise_3.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":328344},{""phase"":""main"",""block"":1,""trial"":3,""image"":""angry_3.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":331414},{""phase"":""main"",""block"":1,""trial"":3,""image"":""disgust_3.jpg"",""grid_col"":2,""grid_row"":2,""timestamp"":333690},{""phase"":""main"",""block"":1,""trial"":3,""image"":""happy_3.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":335968},{""phase"":""main"",""block"":1,""trial"":3,""image"":""fearful_3.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":338434},{""phase"":""main"",""block"":1,""trial"":3,""image"":""sad_3.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":340544},{""phase"":""main"",""block"":1,""trial"":3,""image"":""happy_4.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":342848},{""phase"":""main"",""block"":1,""trial"":3,""image"":""surprise_4.jpg"",""grid_col"":8,""grid_row"":1,""timestamp"":345705},{""phase"":""main"",""block"":1,""trial"":3,""image"":""fearful_4.jpg"",""grid_col"":8,""grid_row"":6,""timestamp"":351342},{""phase"":""main"",""block"":1,""trial"":3,""image"":""sad_3.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":354220},{""phase"":""main"",""block"":1,""trial"":3,""image"":""sad_3.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":359257},{""phase"":""main"",""block"":1,""trial"":3,""image"":""disgust_4.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":360851},{""phase"":""main"",""block"":1,""trial"":3,""image"":""sad_3.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":363825},{""phase"":""main"",""block"":1,""trial"":3,""image"":""fearful_4.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":366570},{""phase"":""main"",""block"":1,""trial"":3,""image"":""fearful_3.jpg"",""grid_col"":4,""grid_row"":1,""timestamp"":368570},{""phase"":""main"",""block"":1,""trial"":3,""image"":""sad_3.jpg"",""grid_col"":4,""grid_row"":2,""timestamp"":370139}]","","",""
"html-button-response","19","2.1.0","376026","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","2641","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","20","2.1.0","400023","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","","",""
"html-button-response","21","2.1.0","402850","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","2825","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job!
        </div>
      </div>


    ","0"
"html-button-response","22","2.1.0","406810","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","3959","
      <div style=""font-size:24px; padding:20px;"">
        Block 2 of 2
      </div>
    ","0"
"html-button-response","23","2.1.0","408712","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","","",""
"emotion-grid","24","null","459208","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","main","2","4","[{""phase"":""main"",""block"":2,""trial"":4,""image"":""pigeon_1.jpg"",""grid_col"":4,""grid_row"":2,""timestamp"":410963},{""phase"":""main"",""block"":2,""trial"":4,""image"":""lion_1.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":412965.00000000006},{""phase"":""main"",""block"":2,""trial"":4,""image"":""wolf_1.jpg"",""grid_col"":1,""grid_row"":2,""timestamp"":415325},{""phase"":""main"",""block"":2,""trial"":4,""image"":""dolphin_1.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":417911},{""phase"":""main"",""block"":2,""trial"":4,""image"":""sheep_1.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":422871},{""phase"":""main"",""block"":2,""trial"":4,""image"":""squirrel_1.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":427716},{""phase"":""main"",""block"":2,""trial"":4,""image"":""dolphin_1.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":430144},{""phase"":""main"",""block"":2,""trial"":4,""image"":""ladybug_1.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":432719},{""phase"":""main"",""block"":2,""trial"":4,""image"":""pigeon_1.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":434938},{""phase"":""main"",""block"":2,""trial"":4,""image"":""butterfly_1.jpg"",""grid_col"":1,""grid_row"":5,""timestamp"":436388.00000000006},{""phase"":""main"",""block"":2,""trial"":4,""image"":""ladybug_1.jpg"",""grid_col"":1,""grid_row"":4,""timestamp"":438372},{""phase"":""main"",""block"":2,""trial"":4,""image"":""horse_1.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":439707},{""phase"":""main"",""block"":2,""trial"":4,""image"":""peacock_1.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":441082},{""phase"":""main"",""block"":2,""trial"":4,""image"":""fox_1.jpg"",""grid_col"":10,""grid_row"":4,""timestamp"":444393},{""phase"":""main"",""block"":2,""trial"":4,""image"":""sheep_1.jpg"",""grid_col"":1,""grid_row"":3,""timestamp"":447412.00000000006},{""phase"":""main"",""block"":2,""trial"":4,""image"":""lion_1.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":450915},{""phase"":""main"",""block"":2,""trial"":4,""image"":""fish_1.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":454150.00000000006},{""phase"":""main"",""block"":2,""trial"":4,""image"":""fish_1.jpg"",""grid_col"":10,""grid_row"":5,""timestamp"":455968}]","","",""
"html-button-response","25","2.1.0","461042","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","1832","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","26","2.1.0","464979","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","","",""
"emotion-grid","27","null","514572","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","main","2","5","[{""phase"":""main"",""block"":2,""trial"":5,""image"":""apple_1.jpg"",""grid_col"":4,""grid_row"":3,""timestamp"":467174.00000000006},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cabbage_1.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":469042.00000000006},{""phase"":""main"",""block"":2,""trial"":5,""image"":""grass_1.jpg"",""grid_col"":10,""grid_row"":5,""timestamp"":472479},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cactus_1.jpg"",""grid_col"":6,""grid_row"":4,""timestamp"":478181},{""phase"":""main"",""block"":2,""trial"":5,""image"":""peanut_1.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":479818},{""phase"":""main"",""block"":2,""trial"":5,""image"":""broccoli_1.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":482119},{""phase"":""main"",""block"":2,""trial"":5,""image"":""broccoli_1.jpg"",""grid_col"":4,""grid_row"":2,""timestamp"":484327},{""phase"":""main"",""block"":2,""trial"":5,""image"":""acorn_1.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":486234.00000000006},{""phase"":""main"",""block"":2,""trial"":5,""image"":""leaf_1.jpg"",""grid_col"":10,""grid_row"":4,""timestamp"":488129},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cherry_1.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":490906},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cherry_1.jpg"",""grid_col"":5,""grid_row"":3,""timestamp"":495827},{""phase"":""main"",""block"":2,""trial"":5,""image"":""tree_1.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":497877},{""phase"":""main"",""block"":2,""trial"":5,""image"":""blueberry_1.jpg"",""grid_col"":4,""grid_row"":5,""timestamp"":502604},{""phase"":""main"",""block"":2,""trial"":5,""image"":""flower_1.jpg"",""grid_col"":1,""grid_row"":5,""timestamp"":508035},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cactus_1.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":512195.00000000006}]","","",""
"html-button-response","28","2.1.0","516241","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","1667","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","29","2.1.0","521933","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","","",""
"emotion-grid","30","null","559591","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","main","2","6","[{""phase"":""main"",""block"":2,""trial"":6,""image"":""surprise_1.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":524410},{""phase"":""main"",""block"":2,""trial"":6,""image"":""happy_2.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":527364},{""phase"":""main"",""block"":2,""trial"":6,""image"":""disgust_1.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":529380},{""phase"":""main"",""block"":2,""trial"":6,""image"":""disgust_1.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":529471},{""phase"":""main"",""block"":2,""trial"":6,""image"":""angry_2.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":533892},{""phase"":""main"",""block"":2,""trial"":6,""image"":""sad_2.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":535969},{""phase"":""main"",""block"":2,""trial"":6,""image"":""disgust_2.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":538161},{""phase"":""main"",""block"":2,""trial"":6,""image"":""angry_1.jpg"",""grid_col"":8,""grid_row"":6,""timestamp"":540163},{""phase"":""main"",""block"":2,""trial"":6,""image"":""fearful_1.jpg"",""grid_col"":9,""grid_row"":6,""timestamp"":543781.0000000001},{""phase"":""main"",""block"":2,""trial"":6,""image"":""happy_1.jpg"",""grid_col"":8,""grid_row"":1,""timestamp"":546125},{""phase"":""main"",""block"":2,""trial"":6,""image"":""angry_2.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":548594},{""phase"":""main"",""block"":2,""trial"":6,""image"":""surprise_2.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":550461},{""phase"":""main"",""block"":2,""trial"":6,""image"":""sad_1.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":552553},{""phase"":""main"",""block"":2,""trial"":6,""image"":""fearful_2.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":554963}]","","",""
"html-button-response","31","2.1.0","562834","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p004","4","","","","","","","","","","","3241","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
