"trial_type","trial_index","plugin_version","time_elapsed","category_order","set_assignment","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","move_log","rt","stimulus","response"
"emotion-grid","12","null","55063","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","main","1","1","[{""phase"":""main"",""block"":1,""trial"":1,""image"":""fish_1.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":28371.000000000004},{""phase"":""main"",""block"":1,""trial"":1,""image"":""ladybug_1.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":30522.000000000004},{""phase"":""main"",""block"":1,""trial"":1,""image"":""peacock_1.jpg"",""grid_col"":2,""grid_row"":1,""timestamp"":32772},{""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_1.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":35958},{""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_1.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":39519},{""phase"":""main"",""block"":1,""trial"":1,""image"":""fox_1.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":41687},{""phase"":""main"",""block"":1,""trial"":1,""image"":""wolf_1.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":43505},{""phase"":""main"",""block"":1,""trial"":1,""image"":""dolphin_1.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":45723},{""phase"":""main"",""block"":1,""trial"":1,""image"":""horse_1.jpg"",""grid_col"":9,""grid_row"":6,""timestamp"":47448},{""phase"":""main"",""block"":1,""trial"":1,""image"":""sheep_1.jpg"",""grid_col"":8,""grid_row"":6,""timestamp"":49350},{""phase"":""main"",""block"":1,""trial"":1,""image"":""squirrel_1.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":50942},{""phase"":""main"",""block"":1,""trial"":1,""image"":""lion_1.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":52352.00000000001}]","","",""
"html-button-response","13","2.1.0","59413","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","4348","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","14","2.1.0","62851","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","","",""
"emotion-grid","15","null","96918","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","main","1","2","[{""phase"":""main"",""block"":1,""trial"":2,""image"":""cabbage_2.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":65694},{""phase"":""main"",""block"":1,""trial"":2,""image"":""blueberry_2.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":67585.00000000001},{""phase"":""main"",""block"":1,""trial"":2,""image"":""cherry_2.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":69572},{""phase"":""main"",""block"":1,""trial"":2,""image"":""apple_2.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":71006},{""phase"":""main"",""block"":1,""trial"":2,""image"":""apple_2.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":73541},{""phase"":""main"",""block"":1,""trial"":2,""image"":""cactus_2.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":75725.00000000001},{""phase"":""main"",""block"":1,""trial"":2,""image"":""leaf_2.jpg"",""grid_col"":2,""grid_row"":6,""timestamp"":78101},{""phase"":""main"",""block"":1,""trial"":2,""image"":""grass_2.jpg"",""grid_col"":3,""grid_row"":1,""timestamp"":81738},{""phase"":""main"",""block"":1,""trial"":2,""image"":""grass_2.jpg"",""grid_col"":2,""grid_row"":1,""timestamp"":83339},{""phase"":""main"",""block"":1,""trial"":2,""image"":""peanut_2.jpg"",""grid_col"":10,""grid_row"":5,""timestamp"":86516},{""phase"":""main"",""block"":1,""trial"":2,""image"":""acorn_2.jpg"",""grid_col"":10,""grid_row"":4,""timestamp"":88233},{""phase"":""main"",""block"":1,""trial"":2,""image"":""flower_2.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":89651},{""phase"":""main"",""block"":1,""trial"":2,""image"":""broccoli_2.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":91377},{""phase"":""main"",""block"":1,""trial"":2,""image"":""tree_2.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":92561},{""phase"":""main"",""block"":1,""trial"":2,""image"":""tree_2.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":94544}]","","",""
"html-button-response","16","2.1.0","99469","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","2549","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","17","2.1.0","109423","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","","",""
"emotion-grid","18","null","135145","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","main","1","3","[{""phase"":""main"",""block"":1,""trial"":3,""image"":""fearful_1.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":112265},{""phase"":""main"",""block"":1,""trial"":3,""image"":""surprise_1.jpg"",""grid_col"":2,""grid_row"":6,""timestamp"":113983},{""phase"":""main"",""block"":1,""trial"":3,""image"":""sad_2.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":115825},{""phase"":""main"",""block"":1,""trial"":3,""image"":""disgust_1.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":117534},{""phase"":""main"",""block"":1,""trial"":3,""image"":""angry_1.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":119544},{""phase"":""main"",""block"":1,""trial"":3,""image"":""disgust_1.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":120486},{""phase"":""main"",""block"":1,""trial"":3,""image"":""angry_1.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":121796},{""phase"":""main"",""block"":1,""trial"":3,""image"":""disgust_2.jpg"",""grid_col"":2,""grid_row"":1,""timestamp"":122863},{""phase"":""main"",""block"":1,""trial"":3,""image"":""angry_2.jpg"",""grid_col"":3,""grid_row"":1,""timestamp"":125748},{""phase"":""main"",""block"":1,""trial"":3,""image"":""happy_1.jpg"",""grid_col"":4,""grid_row"":1,""timestamp"":127466.00000000001},{""phase"":""main"",""block"":1,""trial"":3,""image"":""surprise_2.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":129126},{""phase"":""main"",""block"":1,""trial"":3,""image"":""happy_2.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":130919.00000000001},{""phase"":""main"",""block"":1,""trial"":3,""image"":""fearful_2.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":132586},{""phase"":""main"",""block"":1,""trial"":3,""image"":""sad_1.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":134238}]","","",""
"html-button-response","19","2.1.0","138742","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","3594","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","20","2.1.0","165031","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","","",""
"html-button-response","21","2.1.0","169542","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","4494","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job!
        </div>
      </div>


    ","0"
"html-button-response","22","2.1.0","170584","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","1042","
      <div style=""font-size:24px; padding:20px;"">
        Block 2 of 2
      </div>
    ","0"
"html-button-response","23","2.1.0","176590","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","","",""
"emotion-grid","24","null","209846","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","main","2","4","[{""phase"":""main"",""block"":2,""trial"":4,""image"":""squirrel_2.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":179842},{""phase"":""main"",""block"":2,""trial"":4,""image"":""squirrel_2.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":181792},{""phase"":""main"",""block"":2,""trial"":4,""image"":""squirrel_2.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":186070},{""phase"":""main"",""block"":2,""trial"":4,""image"":""pigeon_2.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":189522},{""phase"":""main"",""block"":2,""trial"":4,""image"":""horse_2.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":191899},{""phase"":""main"",""block"":2,""trial"":4,""image"":""wolf_2.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":193191},{""phase"":""main"",""block"":2,""trial"":4,""image"":""fish_2.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":195842},{""phase"":""main"",""block"":2,""trial"":4,""image"":""ladybug_2.jpg"",""grid_col"":10,""grid_row"":4,""timestamp"":197402.00000000003},{""phase"":""main"",""block"":2,""trial"":4,""image"":""dolphin_2.jpg"",""grid_col"":10,""grid_row"":5,""timestamp"":199645},{""phase"":""main"",""block"":2,""trial"":4,""image"":""sheep_2.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":201497},{""phase"":""main"",""block"":2,""trial"":4,""image"":""lion_2.jpg"",""grid_col"":9,""grid_row"":6,""timestamp"":203055},{""phase"":""main"",""block"":2,""trial"":4,""image"":""peacock_2.jpg"",""grid_col"":9,""grid_row"":5,""timestamp"":204456.00000000003},{""phase"":""main"",""block"":2,""trial"":4,""image"":""fox_2.jpg"",""grid_col"":9,""grid_row"":4,""timestamp"":207241},{""phase"":""main"",""block"":2,""trial"":4,""image"":""butterfly_2.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":208917}]","","",""
"html-button-response","25","2.1.0","217405","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","7557","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","26","2.1.0","220472","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","","",""
"emotion-grid","27","null","244601","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","main","2","5","[{""phase"":""main"",""block"":2,""trial"":5,""image"":""cactus_1.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":223377},{""phase"":""main"",""block"":2,""trial"":5,""image"":""tree_1.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":225144},{""phase"":""main"",""block"":2,""trial"":5,""image"":""grass_1.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":228413},{""phase"":""main"",""block"":2,""trial"":5,""image"":""apple_1.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":230023},{""phase"":""main"",""block"":2,""trial"":5,""image"":""broccoli_1.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":231407},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cherry_1.jpg"",""grid_col"":2,""grid_row"":2,""timestamp"":233041},{""phase"":""main"",""block"":2,""trial"":5,""image"":""acorn_1.jpg"",""grid_col"":1,""grid_row"":4,""timestamp"":234809},{""phase"":""main"",""block"":2,""trial"":5,""image"":""flower_1.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":236827},{""phase"":""main"",""block"":2,""trial"":5,""image"":""leaf_1.jpg"",""grid_col"":10,""grid_row"":4,""timestamp"":238395},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cabbage_1.jpg"",""grid_col"":10,""grid_row"":5,""timestamp"":240179},{""phase"":""main"",""block"":2,""trial"":5,""image"":""blueberry_1.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":242138},{""phase"":""main"",""block"":2,""trial"":5,""image"":""peanut_1.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":243699}]","","",""
"html-button-response","28","2.1.0","246914","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","2308","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","29","2.1.0","254282","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","","",""
"emotion-grid","30","null","280423","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","main","2","6","[{""phase"":""main"",""block"":2,""trial"":6,""image"":""sad_4.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":258057.00000000003},{""phase"":""main"",""block"":2,""trial"":6,""image"":""surprise_4.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":260993},{""phase"":""main"",""block"":2,""trial"":6,""image"":""surprise_3.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":263177},{""phase"":""main"",""block"":2,""trial"":6,""image"":""disgust_4.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":264703.00000000006},{""phase"":""main"",""block"":2,""trial"":6,""image"":""disgust_3.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":266279},{""phase"":""main"",""block"":2,""trial"":6,""image"":""angry_3.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":267880},{""phase"":""main"",""block"":2,""trial"":6,""image"":""fearful_3.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":269315},{""phase"":""main"",""block"":2,""trial"":6,""image"":""angry_4.jpg"",""grid_col"":7,""grid_row"":3,""timestamp"":271016},{""phase"":""main"",""block"":2,""trial"":6,""image"":""happy_3.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":273301},{""phase"":""main"",""block"":2,""trial"":6,""image"":""happy_4.jpg"",""grid_col"":3,""grid_row"":2,""timestamp"":274937},{""phase"":""main"",""block"":2,""trial"":6,""image"":""sad_3.jpg"",""grid_col"":2,""grid_row"":5,""timestamp"":276928},{""phase"":""main"",""block"":2,""trial"":6,""image"":""fearful_4.jpg"",""grid_col"":4,""grid_row"":2,""timestamp"":278612}]","","",""
"html-button-response","31","2.1.0","282682","animals,plants,emotions","{""animals"":{""block1"":0,""block2"":1},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":0,""block2"":1}}","p014","6","","","","","","","","","","","2257","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
