"trial_type","trial_index","plugin_version","time_elapsed","category_order","set_assignment","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","move_log","rt","stimulus","response"
"html-button-response","19","2.1.0","1060743","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","","","","","4378","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","20","2.1.0","1080155","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","","","","","","",""
"html-button-response","21","2.1.0","1083106","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","","","","","2936","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job!
        </div>
      </div>


    ","0"
"html-button-response","22","2.1.0","1084607","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","","","","","1499","
      <div style=""font-size:24px; padding:20px;"">
        Block 2 of 2
      </div>
    ","0"
"html-button-response","23","2.1.0","1086434","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","","","","","","",""
"emotion-grid","24","null","1127151","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","main","2","4","[{""phase"":""main"",""block"":2,""trial"":4,""image"":""peacock_1.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":572342},{""phase"":""main"",""block"":2,""trial"":4,""image"":""ladybug_1.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":574892},{""phase"":""main"",""block"":2,""trial"":4,""image"":""squirrel_1.jpg"",""grid_col"":9,""grid_row"":5,""timestamp"":577567},{""phase"":""main"",""block"":2,""trial"":4,""image"":""sheep_1.jpg"",""grid_col"":2,""grid_row"":4,""timestamp"":579270},{""phase"":""main"",""block"":2,""trial"":4,""image"":""fox_1.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":581254},{""phase"":""main"",""block"":2,""trial"":4,""image"":""wolf_1.jpg"",""grid_col"":6,""grid_row"":5,""timestamp"":585556},{""phase"":""main"",""block"":2,""trial"":4,""image"":""butterfly_1.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":589077},{""phase"":""main"",""block"":2,""trial"":4,""image"":""pigeon_1.jpg"",""grid_col"":4,""grid_row"":1,""timestamp"":594346},{""phase"":""main"",""block"":2,""trial"":4,""image"":""fish_1.jpg"",""grid_col"":8,""grid_row"":1,""timestamp"":597023},{""phase"":""main"",""block"":2,""trial"":4,""image"":""dolphin_1.jpg"",""grid_col"":4,""grid_row"":2,""timestamp"":600182},{""phase"":""main"",""block"":2,""trial"":4,""image"":""horse_1.jpg"",""grid_col"":8,""grid_row"":4,""timestamp"":603819},{""phase"":""main"",""block"":2,""trial"":4,""image"":""lion_1.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":607120}]","","",""
"html-button-response","25","2.1.0","1130221","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","","","","","3067","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","26","2.1.0","1133637","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","","","","","","",""
"emotion-grid","27","null","1159252","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","main","2","5","[{""phase"":""main"",""block"":2,""trial"":5,""image"":""blueberry_1.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":619244},{""phase"":""main"",""block"":2,""trial"":5,""image"":""leaf_1.jpg"",""grid_col"":2,""grid_row"":2,""timestamp"":621022},{""phase"":""main"",""block"":2,""trial"":5,""image"":""grass_1.jpg"",""grid_col"":2,""grid_row"":3,""timestamp"":622389},{""phase"":""main"",""block"":2,""trial"":5,""image"":""broccoli_1.jpg"",""grid_col"":3,""grid_row"":2,""timestamp"":623572},{""phase"":""main"",""block"":2,""trial"":5,""image"":""apple_1.jpg"",""grid_col"":8,""grid_row"":4,""timestamp"":625473},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cherry_1.jpg"",""grid_col"":9,""grid_row"":4,""timestamp"":627366},{""phase"":""main"",""block"":2,""trial"":5,""image"":""acorn_1.jpg"",""grid_col"":4,""grid_row"":5,""timestamp"":629250},{""phase"":""main"",""block"":2,""trial"":5,""image"":""tree_1.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":630769},{""phase"":""main"",""block"":2,""trial"":5,""image"":""flower_1.jpg"",""grid_col"":3,""grid_row"":3,""timestamp"":633737},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cactus_1.jpg"",""grid_col"":1,""grid_row"":3,""timestamp"":635749},{""phase"":""main"",""block"":2,""trial"":5,""image"":""peanut_1.jpg"",""grid_col"":3,""grid_row"":5,""timestamp"":638000},{""phase"":""main"",""block"":2,""trial"":5,""image"":""cabbage_1.jpg"",""grid_col"":1,""grid_row"":2,""timestamp"":640034}]","","",""
"html-button-response","28","2.1.0","1160661","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","","","","","1408","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","29","2.1.0","1168010","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","","","","","","",""
"emotion-grid","30","null","1208917","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","main","2","6","[{""phase"":""main"",""block"":2,""trial"":6,""image"":""angry_1.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":653776.0000000001},{""phase"":""main"",""block"":2,""trial"":6,""image"":""angry_2.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":655384},{""phase"":""main"",""block"":2,""trial"":6,""image"":""sad_1.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":657293},{""phase"":""main"",""block"":2,""trial"":6,""image"":""happy_2.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":659546},{""phase"":""main"",""block"":2,""trial"":6,""image"":""disgust_1.jpg"",""grid_col"":8,""grid_row"":1,""timestamp"":661397},{""phase"":""main"",""block"":2,""trial"":6,""image"":""sad_2.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":664282},{""phase"":""main"",""block"":2,""trial"":6,""image"":""surprise_2.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":668250},{""phase"":""main"",""block"":2,""trial"":6,""image"":""surprise_1.jpg"",""grid_col"":8,""grid_row"":5,""timestamp"":670404},{""phase"":""main"",""block"":2,""trial"":6,""image"":""fearful_2.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":675547},{""phase"":""main"",""block"":2,""trial"":6,""image"":""disgust_2.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":679267},{""phase"":""main"",""block"":2,""trial"":6,""image"":""happy_1.jpg"",""grid_col"":5,""grid_row"":3,""timestamp"":681693},{""phase"":""main"",""block"":2,""trial"":6,""image"":""fearful_1.jpg"",""grid_col"":9,""grid_row"":6,""timestamp"":685511},{""phase"":""main"",""block"":2,""trial"":6,""image"":""happy_1.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":689598.0000000001}]","","",""
"html-button-response","31","2.1.0","1210967","animals,plants,emotions","{""animals"":{""block1"":1,""block2"":0},""plants"":{""block1"":1,""block2"":0},""emotions"":{""block1"":1,""block2"":0}}","p010","2","","","","","","","","","","","2048","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
