"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","move_log","rt","stimulus","response"
"emotion-grid","12","null","180436","p031","11","","","","","","p031","main","1","1","[{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""broccoli_2.jpg"",""grid_col"":9,""grid_row"":2,""timestamp"":129743},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""flower_2.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":133471},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cabbage_2.jpg"",""grid_col"":8,""grid_row"":4,""timestamp"":144854},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""grass_2.jpg"",""grid_col"":3,""grid_row"":4,""timestamp"":148398},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cherry_2.jpg"",""grid_col"":6,""grid_row"":5,""timestamp"":151225},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peanut_2.jpg"",""grid_col"":3,""grid_row"":2,""timestamp"":154318},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""blueberry_2.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":156854},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""apple_2.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":159071},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""leaf_2.jpg"",""grid_col"":3,""grid_row"":5,""timestamp"":162407},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cactus_2.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":165376},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""acorn_2.jpg"",""grid_col"":4,""grid_row"":2,""timestamp"":168027.00000000003},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""tree_2.jpg"",""grid_col"":4,""grid_row"":5,""timestamp"":169868},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""tree_2.jpg"",""grid_col"":4,""grid_row"":5,""timestamp"":171953},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cactus_2.jpg"",""grid_col"":1,""grid_row"":4,""timestamp"":173320},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cactus_2.jpg"",""grid_col"":2,""grid_row"":4,""timestamp"":174780},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":1,""image"":""tree_2.jpg"",""grid_col"":2,""grid_row"":5,""timestamp"":176307.00000000003}]","","",""
"html-button-response","13","2.1.0","185185","p031","11","","","","","","","","","","","4743","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","14","2.1.0","193873","p031","11","","","","","","","","","","","","",""
"emotion-grid","15","null","249014","p031","11","","","","","","p031","main","1","2","[{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""grass_1.jpg"",""grid_col"":4,""grid_row"":3,""timestamp"":197020},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""blueberry_1.jpg"",""grid_col"":5,""grid_row"":4,""timestamp"":198746},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""broccoli_1.jpg"",""grid_col"":6,""grid_row"":4,""timestamp"":200848},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""apple_1.jpg"",""grid_col"":4,""grid_row"":5,""timestamp"":205968.00000000003},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""apple_1.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":207335},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""acorn_1.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":209895},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""peanut_1.jpg"",""grid_col"":8,""grid_row"":4,""timestamp"":212038},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""leaf_1.jpg"",""grid_col"":3,""grid_row"":3,""timestamp"":214897},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""cactus_1.jpg"",""grid_col"":3,""grid_row"":4,""timestamp"":217515.00000000003},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""cherry_1.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":221129},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""flower_1.jpg"",""grid_col"":2,""grid_row"":4,""timestamp"":224704},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""grass_1.jpg"",""grid_col"":2,""grid_row"":3,""timestamp"":226764},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""cabbage_1.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":237604},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""tree_1.jpg"",""grid_col"":2,""grid_row"":5,""timestamp"":239806},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""broccoli_1.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":242326},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""blueberry_1.jpg"",""grid_col"":6,""grid_row"":5,""timestamp"":244984},{""participant"":""p031"",""phase"":""main"",""block"":1,""trial"":2,""image"":""apple_1.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":247011}]","","",""
"html-button-response","16","2.1.0","255179","p031","11","","","","","","","","","","","6160","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","17","2.1.0","272947","p031","11","","","","","","","","","","","","",""
"html-button-response","18","2.1.0","277656","p031","11","","","","","","","","","","","4700","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","19","2.1.0","279139","p031","11","","","","","","","","","","","1482","
            <div style=""font-size:24px; padding:20px;"">
              Block 2 of 3
            </div>
          ","0"
"html-button-response","20","2.1.0","287594","p031","11","","","","","","","","","","","","",""
"emotion-grid","21","null","351098","p031","11","","","","","","p031","main","2","3","[{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""peacock_2.jpg"",""grid_col"":2,""grid_row"":3,""timestamp"":295074},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""dolphin_2.jpg"",""grid_col"":4,""grid_row"":3,""timestamp"":299660},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""horse_2.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":303538},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""pigeon_2.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":306771},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""pigeon_2.jpg"",""grid_col"":2,""grid_row"":4,""timestamp"":308349},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""wolf_2.jpg"",""grid_col"":8,""grid_row"":5,""timestamp"":310950},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""wolf_2.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":313103},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""sheep_2.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":315561},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""fish_2.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":318062},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""lion_2.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":322417.00000000006},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""wolf_2.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":325693},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""butterfly_2.jpg"",""grid_col"":1,""grid_row"":4,""timestamp"":330755},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""fox_2.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":333181},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""ladybug_2.jpg"",""grid_col"":6,""grid_row"":4,""timestamp"":336200},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""squirrel_2.jpg"",""grid_col"":4,""grid_row"":1,""timestamp"":343963},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""ladybug_2.jpg"",""grid_col"":1,""grid_row"":5,""timestamp"":346206},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""butterfly_2.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":348907},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":3,""image"":""ladybug_2.jpg"",""grid_col"":1,""grid_row"":2,""timestamp"":350366}]","","",""
"html-button-response","22","2.1.0","360405","p031","11","","","","","","","","","","","9306","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","23","2.1.0","367683","p031","11","","","","","","","","","","","","",""
"emotion-grid","24","null","421848","p031","11","","","","","","p031","main","2","4","[{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""ladybug_1.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":379901},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""lion_1.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":381737},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""horse_1.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":384655.00000000006},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""butterfly_1.jpg"",""grid_col"":1,""grid_row"":2,""timestamp"":386539},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""fox_1.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":388741},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""sheep_1.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":392677},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""dolphin_1.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":395587},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""pigeon_1.jpg"",""grid_col"":3,""grid_row"":4,""timestamp"":400082},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""squirrel_1.jpg"",""grid_col"":7,""grid_row"":3,""timestamp"":407770},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""fish_1.jpg"",""grid_col"":4,""grid_row"":1,""timestamp"":410829},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""peacock_1.jpg"",""grid_col"":3,""grid_row"":3,""timestamp"":414925},{""participant"":""p031"",""phase"":""main"",""block"":2,""trial"":4,""image"":""wolf_1.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":417739.00000000006}]","","",""
"html-button-response","25","2.1.0","430700","p031","11","","","","","","","","","","","8851","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","26","2.1.0","444259","p031","11","","","","","","","","","","","","",""
"html-button-response","27","2.1.0","448933","p031","11","","","","","","","","","","","4668","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","28","2.1.0","450004","p031","11","","","","","","","","","","","1069","
            <div style=""font-size:24px; padding:20px;"">
              Block 3 of 3
            </div>
          ","0"
"html-button-response","29","2.1.0","461695","p031","11","","","","","","","","","","","","",""
"emotion-grid","30","null","509344","p031","11","","","","","","p031","main","3","5","[{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""disgust_4.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":470560},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""angry_4.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":472210.00000000006},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""sad_3.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":473670},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""happy_3.jpg"",""grid_col"":7,""grid_row"":4,""timestamp"":474912.00000000006},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""happy_3.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":476764},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""fearful_4.jpg"",""grid_col"":4,""grid_row"":3,""timestamp"":478855},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""disgust_3.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":485730},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""disgust_3.jpg"",""grid_col"":2,""grid_row"":6,""timestamp"":486937},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""fearful_3.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":489979},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""surprise_4.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":493883.00000000006},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""happy_4.jpg"",""grid_col"":9,""grid_row"":6,""timestamp"":498994},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""angry_3.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":502371.00000000006},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""sad_4.jpg"",""grid_col"":1,""grid_row"":2,""timestamp"":505799.00000000006},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":5,""image"":""surprise_3.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":508192}]","","",""
"html-button-response","31","2.1.0","513560","p031","11","","","","","","","","","","","4210","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","32","2.1.0","519678","p031","11","","","","","","","","","","","","",""
"emotion-grid","33","null","575537","p031","11","","","","","","p031","main","3","6","[{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""sad_2.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":530447},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""fearful_2.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":532049},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""disgust_2.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":533616},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""angry_1.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":535167},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""disgust_1.jpg"",""grid_col"":5,""grid_row"":2,""timestamp"":540004},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""surprise_1.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":544172},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""angry_2.jpg"",""grid_col"":10,""grid_row"":5,""timestamp"":547874},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""surprise_2.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":550637},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""fearful_1.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":556389},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""happy_1.jpg"",""grid_col"":3,""grid_row"":4,""timestamp"":565518},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""sad_1.jpg"",""grid_col"":2,""grid_row"":1,""timestamp"":571124},{""participant"":""p031"",""phase"":""main"",""block"":3,""trial"":6,""image"":""happy_2.jpg"",""grid_col"":3,""grid_row"":3,""timestamp"":574051}]","","",""
"html-button-response","34","2.1.0","578481","p031","11","","","","","","","","","","","2939","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
