"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","move_log","rt","stimulus","response"
"html-button-response","22","2.1.0","375481","p034","2","","","","","","","","","","","5057","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","23","2.1.0","383092","p034","2","","","","","","","","","","","","",""
"emotion-grid","24","null","416206","p034","2","","","","","","p034","main","2","4","[{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""peanut_2.jpg"",""grid_col"":3,""grid_row"":3,""timestamp"":385406},{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""leaf_2.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":387733},{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""cactus_2.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":390284},{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""tree_2.jpg"",""grid_col"":8,""grid_row"":1,""timestamp"":393469},{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""acorn_2.jpg"",""grid_col"":3,""grid_row"":5,""timestamp"":397989.00000000006},{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""flower_2.jpg"",""grid_col"":7,""grid_row"":5,""timestamp"":400040},{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""cabbage_2.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":403474},{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""apple_2.jpg"",""grid_col"":5,""grid_row"":2,""timestamp"":406887},{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""blueberry_2.jpg"",""grid_col"":5,""grid_row"":3,""timestamp"":408729},{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""grass_2.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":411640},{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""broccoli_2.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":414064},{""participant"":""p034"",""phase"":""main"",""block"":2,""trial"":4,""image"":""cherry_2.jpg"",""grid_col"":5,""grid_row"":4,""timestamp"":415441.00000000006}]","","",""
"html-button-response","25","2.1.0","420636","p034","2","","","","","","","","","","","4423","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","26","2.1.0","432344","p034","2","","","","","","","","","","","","",""
"html-button-response","27","2.1.0","435647","p034","2","","","","","","","","","","","3294","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","28","2.1.0","438215","p034","2","","","","","","","","","","","2567","
            <div style=""font-size:24px; padding:20px;"">
              Block 3 of 3
            </div>
          ","0"
"html-button-response","29","2.1.0","454075","p034","2","","","","","","","","","","","","",""
"emotion-grid","30","null","498119","p034","2","","","","","","p034","main","3","5","[{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""angry_1.jpg"",""grid_col"":2,""grid_row"":3,""timestamp"":456593},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""happy_2.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":458827},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""fearful_1.jpg"",""grid_col"":5,""grid_row"":3,""timestamp"":462847.00000000006},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""happy_1.jpg"",""grid_col"":9,""grid_row"":4,""timestamp"":464791},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""angry_2.jpg"",""grid_col"":2,""grid_row"":4,""timestamp"":466900.00000000006},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""disgust_1.jpg"",""grid_col"":2,""grid_row"":5,""timestamp"":471119},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""fearful_2.jpg"",""grid_col"":5,""grid_row"":4,""timestamp"":472853},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""sad_2.jpg"",""grid_col"":7,""grid_row"":3,""timestamp"":476748},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""surprise_2.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":479133.00000000006},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""sad_1.jpg"",""grid_col"":7,""grid_row"":4,""timestamp"":484853},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""surprise_1.jpg"",""grid_col"":5,""grid_row"":2,""timestamp"":487586},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":5,""image"":""disgust_2.jpg"",""grid_col"":7,""grid_row"":5,""timestamp"":497236}]","","",""
"html-button-response","31","2.1.0","501929","p034","2","","","","","","","","","","","3807","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","32","2.1.0","512676","p034","2","","","","","","","","","","","","",""
"emotion-grid","33","null","570354","p034","2","","","","","","p034","main","3","6","[{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""angry_4.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":516548},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""sad_3.jpg"",""grid_col"":3,""grid_row"":1,""timestamp"":519275},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""fearful_4.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":521808.99999999994},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""happy_4.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":524068.99999999994},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""surprise_4.jpg"",""grid_col"":8,""grid_row"":1,""timestamp"":532024},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""surprise_3.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":535051},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""sad_4.jpg"",""grid_col"":3,""grid_row"":2,""timestamp"":539170},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""angry_3.jpg"",""grid_col"":1,""grid_row"":2,""timestamp"":541389},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""fearful_3.jpg"",""grid_col"":5,""grid_row"":2,""timestamp"":546450},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""happy_3.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":548243},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""disgust_4.jpg"",""grid_col"":3,""grid_row"":3,""timestamp"":563043},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""disgust_3.jpg"",""grid_col"":1,""grid_row"":3,""timestamp"":565522},{""participant"":""p034"",""phase"":""main"",""block"":3,""trial"":6,""image"":""disgust_4.jpg"",""grid_col"":1,""grid_row"":4,""timestamp"":568180.0000000001}]","","",""
"html-button-response","34","2.1.0","572745","p034","2","","","","","","","","","","","2389","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
